""	"GSE139948-GSM4141788-92017_Myeloid"	"GSE139948-GSM4141788-92017_Tumor"	"GSE139948-GSM4141789-92217_Myeloid"	"GSE139948-GSM4141789-92217_Stroma"	"GSE139948-GSM4141789-92217_Tumor"	"GSE139948-GSM4141790-92717_Myeloid"	"GSE139948-GSM4141790-92717_Stroma"	"GSE139948-GSM4141790-92717_Tumor"
"CDC16"	1.11033200844589	1.22279431345937	1.19284315650445	1.2025019746915	1.34728481407323	1.17073623011007	1.21670904246344	1.35097883653855
"THEM6"	1.03735115003241	1.10147845333061	1.02220244700479	1	1.06121127466199	1.05249483179234	1.09259917994258	1.0723179372633
"NECTIN2"	1.33436809411938	1.12984819948531	1.13020078765629	1.17805395916684	1.29170468059994	1.21710150981916	2.28273402325018	1.24466580139974
"APOE"	31.3527797734599	2.04205576965399	6.75681231427479	7.60698729607018	2.50321469869326	20.1687113233042	1.90104486710601	5.58961967008905
"TOMM40"	1.2503239472567	1.52176397918183	1.18250546801707	1.34487477223339	1.64422500499004	1.29444803255463	1.18184317863834	1.72869650143817
"APOC1"	16.7855355799916	1.01010600091652	4.13795778352744	3.01915804439207	1.02828842105732	9.06386182539383	1.19933220223607	1.18046787938857
"GADD45G"	1.39994779541665	2.5948059578087	1.08757362490966	1.2025019746915	1.69388480633643	1.23058952400055	1.25113804232749	1.38603301461888
"LRCH2"	1	1.0666863553338	1	1	1.05308902278069	1	1	1.0239383404379
"DPP6"	1.05580445098926	1.64636975093441	1.04419341245728	1	1.38401208822653	1.00589220926999	1.0374774866045	1.13655975813545
"XPO7"	1.07411605506518	1.14687190920948	1.02220244700479	1.07789884134369	1.08826197963687	1.03512793573272	1.12867068761362	1.05580618346166
"FAM98C"	1.09229048337548	1.1302319982136	1.15124870291457	1.15337922300414	1.24139638778664	1.12634329087252	1.18184317863834	1.2855262930119
"SAFB2"	1.19868048399362	1.50912490321701	1.22362168092773	1.3216241493946	1.54084999963954	1.22250461784813	1.30201088788875	1.53177843525621
"RPL36"	5.90229424007312	6.54175309684086	7.04616870564143	4.86504862873295	8.61307933675734	6.97436589171838	6.99933077428176	9.17022129265695
"ATP8B3"	1.01875136121762	1.00323882031465	1.03322383099053	1	1.00723884146239	1.01763107384719	1.01881503832228	1.00227865762141
"NCAN"	1	1.30695756476925	1.01112820232173	1.05221763352791	1.33525887057226	1	1	1.01288225740664
"KIF1A"	1	1.32739930061561	1.01112820232173	1.3216241493946	1.15261239354268	1.00294802018497	1	1.0249408146434
"GTPBP3"	1.03735115003241	1.09603807777222	1.03322383099053	1.10331196459953	1.14907962046897	1.07259729201013	1.09259917994258	1.14468503513705
"BST2"	2.71849391950291	1.00586695702335	2.67640317916734	1.12846853151883	1.93266054109747	3.15873113882994	3.55515751130524	3.79587040870422
"SLC27A1"	1.09229048337548	1.04612445465289	1.09829883846091	1.36794878383046	1.15261239354268	1.11793360464775	1.05599248002206	1.20903113885101
"NSUN5"	1.11033200844589	1.29288924542682	1.14074623609832	1.2025019746915	1.21121876836518	1.20082798805116	1.18184317863834	1.17599202512683
"USHBP1"	1	1.0008101399569	1	1.05221763352791	1.00026851828939	1	1.26819579832315	1
"COLGALT1"	1.19868048399362	1.04632301394803	1.13020078765629	1.02625586580147	1.1508466071132	1.24668928246983	1.12867068761362	1.13895220782724
"DDA1"	1.19868048399362	1.27311528155027	1.25406118737479	1.39085176008092	1.49823196919893	1.2332792679983	1.35201836205367	1.40265022686074
"MRPL34"	1.60441216494184	1.4843852485626	1.59750442235541	1.48085467939473	1.72227546501474	1.75730336346109	1.78574648152645	1.67121489688656
"PGLS"	1.76876037008368	1.79923337147624	1.72230449619092	1.56849699932949	1.97557836399038	2.01788351059177	1.54448656881319	2.07233472832973
"LSM7"	1.69493313683488	2.89665931122953	1.6515005445162	1.61151063887003	2.9876300704634	1.73887348509548	1.5755207150967	2.42970858921109
"TULP4"	1.09229048337548	1.18435062644395	1.04419341245728	1.27456909225422	1.06068809033626	1.06113080574598	1.12867068761362	1.08530011596977
"SNX9"	1.19868048399362	1.06116783914027	1.20314133429556	1.4361654160565	1.06956676966645	1.19810625283986	1.28515258099834	1.22644293303446
"RTN4IP1"	1.01875136121762	1.04890276911866	1	1.02625586580147	1.02908400013393	1.04093113889517	1.01881503832228	1.0619805678958
"QRSL1"	1.09229048337548	1.14362887192298	1.05511221275439	1.17805395916684	1.10013197776717	1.0754554318233	1.07436485632772	1.12936898422782
"C6ORF203"	1.11033200844589	1.31235061672434	1.17212761504126	1.17805395916684	1.26424155526165	1.1291403436276	1.25113804232749	1.34676311560727
"RSPH3"	1.05580445098926	1.07062042493409	1.03322383099053	1.02625586580147	1.04651856850005	1.05249483179234	1.01881503832228	1.10088569892663
"MAS1"	1	1.00121510107763	1	1	1.00107388178088	1	1	1.00151936012914
"MLLT1"	1.05580445098926	1.11599271080481	1.11961159828863	1.12846853151883	1.22965880418336	1.06400255075905	1.16423882068994	1.16251891826207
"AFDN"	1.01875136121762	1.29812765258538	1.06598121821236	1.2025019746915	1.38703378836381	1.0582556160516	1.85818027728312	1.23383869711109
"ACTN4"	1.1460323089802	1.32811401738115	1.38239980811517	1.89976080132143	1.63602794226614	1.30233175146124	2.28273402325018	1.52253775866453
"STK33"	1	1.05444965207153	1.01112820232173	1.02625586580147	1.05440093504641	1.01176917839321	1.0374774866045	1.12480432987871
"NDUFA10"	1.51157006023859	1.57484773524035	1.41126402777071	1.63282749532378	1.61892816069268	1.46833840396267	1.6215718785793	1.79552228431493
"EPO"	1	1.00101262958297	1	1	1.00697114754307	1	1	1.0043022073917
"ARPC1B"	4.23945506033173	1.15201429042242	3.69286323302841	1.56849699932949	1.23895512160797	4.41657998317704	2.93796082703776	1.37593228128785
"CACNG6"	1	1.00242954967257	1	1	1.00563220501578	1	1	1.00834390369076
"ZSWIM6"	1.1460323089802	1.16529936706096	1.11961159828863	1.07789884134369	1.05780853116396	1.16246998001656	1.11069976356626	1.06173389801758
"FCHO1"	1.03735115003241	1.01111413612828	1.02220244700479	1.02625586580147	1.01018139957603	1.03222092919547	1	1.00354358792657
"UNC13A"	1.01875136121762	1.06806400924223	1	1	1.0240407192206	1.00294802018497	1.01881503832228	1.04141958716439
"MAP1S"	1.2503239472567	1.10438805058436	1.13020078765629	1.17805395916684	1.18319831318532	1.30233175146124	1.21670904246344	1.15658782985633
"SCO2"	1.35089457080717	1.12812039033818	1.17212761504126	1.22673188475871	1.21294507738934	1.24668928246983	1.09259917994258	1.20949688982004
"PXDN"	1.01875136121762	1.09739929050617	1.01112820232173	1.02625586580147	1.08437893315803	1.00294802018497	1.49740963338726	1.02117929265541
"SSBP4"	1.28423315635868	1.3222124971677	1.3630080340781	1.05221763352791	1.56008988329516	1.27861640594396	1.49740963338726	1.81307853372134
"GDF15"	1	1.00505862367247	1.02220244700479	1.05221763352791	1.14123987674292	1.06113080574598	1.21670904246344	1.62696193345232
"PGPEP1"	1.16369854964191	1.07317414118413	1.13020078765629	1.10331196459953	1.15991508377193	1.15417762539854	1.25113804232749	1.2634565942903
"KIAA1683"	1	1.02598297710657	1.02220244700479	1	1.00884434420107	1.00294802018497	1	1.00783908427295
"LSM4"	1.76876037008368	2.32537730017573	1.85172117959548	1.56849699932949	2.25658993289902	1.88847128387108	1.71198756801962	2.31827860072075
"JUND"	1.31775050092097	1.30335671832861	1.24395138030419	1.34487477223339	1.44823959030224	1.42323460441184	1.35201836205367	1.4507003528337
"HRC"	1	1.00060763219248	1	1	1	1	1	1
"TRPM4"	1.01875136121762	1.01494100058336	1.05511221275439	1	1.02669644474466	1.08116165213642	1.01881503832228	1.05234153918106
"SULT4A1"	1	1.00445218474564	1	1	1.0104487166311	1	1	1.00480781279261
"ZNF557"	1.09229048337548	1.08726946851272	1.13020078765629	1.15337922300414	1.11168932173244	1.09253431927813	1.16423882068994	1.1195086729708
"CRB3"	1	1.00222718682142	1	1	1.00107388178088	1	1	1.00075980771031
"OLFM1"	1.39994779541665	2.5179288559546	1.13020078765629	1	2.37564415118647	1.00883258836946	1.05599248002206	1.12191716143533
"CAMSAP1"	1.05580445098926	1.11927098485213	1.08757362490966	1.02625586580147	1.08748586157618	1.06400255075905	1.05599248002206	1.07379109961268
"UBAC1"	1.33436809411938	1.29505799971058	1.13020078765629	1.27456909225422	1.17895747883095	1.35178226337353	1.18184317863834	1.27780974889276
"ZBTB46"	1	1.01252477837232	1.02220244700479	1.05221763352791	1.00670342211612	1.01176917839321	1.12867068761362	1.01288225740664
"HELZ2"	1.05580445098926	1.06333733941156	1.06598121821236	1.05221763352791	1.09910206061487	1.06687086859881	1.18184317863834	1.16062243033414
"SAMD10"	1	1.04493274827817	1.01112820232173	1	1.02271171271102	1.00589220926999	1	1.03942833374605
"LSP1"	2.5839788063106	1.00161998970034	1.4398692151468	1	1.00456048252681	1.8571882234303	1	1.00329065835431
"TNNI2"	1.1282446733515	1.00121510107763	1.09829883846091	1	1.00134227253958	1.09253431927813	1	1.00025329762505
"COL5A1"	1	1.00364334727439	1	1.02625586580147	1.10167605373819	1.00589220926999	1	1.01263036304396
"ATXN10"	1.30103961247357	1.72275613156068	1.48699474922562	1.27456909225422	1.83466270568002	1.41059350234364	1.44966804182663	1.71375780616044
"TUBGCP2"	1.1282446733515	1.11309657185204	1.35326626120181	1.17805395916684	1.13566169800445	1.23865098324501	1.23397670144483	1.12384230529457
"CALY"	1	1.09856544961556	1.01112820232173	1	1.0139209953955	1	1	1.00506057326043
"PNPLA7"	1	1.00323882031465	1	1	1.00322011716308	1	1	1.0027847145035
"PAK4"	1.01875136121762	1.1167644525675	1.03322383099053	1.12846853151883	1.14958459646949	1.04960920141063	1.09259917994258	1.15587519493409
"MNX1"	1	1.0357762376967	1	1	1.00322011716308	1	1	1
"ZNF337"	1.05580445098926	1.06156243969404	1.05511221275439	1.02625586580147	1.06356419291528	1.03803133262865	1.05599248002206	1.07379109961268
"CEP85"	1.01875136121762	1.03098468444748	1.01112820232173	1.02625586580147	1.01632179957474	1.00883258836946	1.01881503832228	1.01891943315423
"TAF4"	1.01875136121762	1.04552867663081	1.02220244700479	1	1.03252836923934	1.01763107384719	1	1.04117077271018
"LAMA5"	1	1.03198373648635	1.04419341245728	1.07789884134369	1.14453040492291	1.02347805892595	1.23397670144483	1.12672728729539
"OSBPL2"	1.03735115003241	1.10613218087215	1.09829883846091	1.10331196459953	1.08826197963687	1.04093113889517	1.19933220223607	1.13847389598688
"ADRM1"	1.36733202148167	1.5798145703501	1.63358981269194	1.77877216141762	1.65455340893326	1.58333857662741	1.69706738370207	2.04584018602913
"ASS1"	1	1.00425000241673	1.04419341245728	1.02625586580147	1.03623201060492	1.03222092919547	1	1.15896187736201
"PRDM12"	1	1.00101262958297	1	1	1.00107388178088	1	1	1.00075980771031
"EXOSC2"	1.03735115003241	1.14114615292038	1.09829883846091	1.10331196459953	1.13032573474866	1.04960920141063	1.0374774866045	1.10452443218923
"POMT1"	1.07411605506518	1.15524687748403	1.05511221275439	1.02625586580147	1.14427743615781	1.06687086859881	1.09259917994258	1.12095404097945
"UCK1"	1.09229048337548	1.23278320683231	1.14074623609832	1.17805395916684	1.21319160416198	1.12634329087252	1.01881503832228	1.15135731301607
"FIBCD1"	1	1.00141755444778	1	1.05221763352791	1.01125048003771	1	1.12867068761362	1.00329065835431
"PRRC2B"	1.1460323089802	1.38054196131328	1.16170892444281	1.25075174294259	1.34516605099037	1.20626328539799	1.38490555541418	1.29819142041791
"CHMP2A"	2.26589817716869	2.35166253770244	2.21051952950284	2.75488717526947	3.02260760267192	2.19605690608355	2.55121020020723	3.14173634499528
"UBE2M"	1.1282446733515	1.46357158852098	1.16170892444281	1.27456909225422	1.50473705241129	1.27331990687013	1.23397670144483	1.71774707757659
"TRIM28"	1.11033200844589	1.72291535020816	1.19284315650445	1.27456909225422	1.55435108907951	1.36466234055219	1.38490555541418	1.9142283387631
"METTL26"	1.66500241236709	1.93188887783698	1.64255598608082	1.85982006916261	2.40157910011309	1.49066117467509	1.4815715971338	1.8733684628546
"YIPF2"	1.07411605506518	1.17550219658895	1.17212761504126	1.22673188475871	1.31558393773439	1.20082798805116	1.18184317863834	1.17858422642821
"ATG4D"	1.05580445098926	1.12696786650958	1.09829883846091	1.07789884134369	1.18419517851386	1.06687086859881	1.0374774866045	1.19642564301649
"EIF2S3"	1.23321612557044	1.2144425647284	1.45880020972245	1.52495462683663	1.29266358853932	1.41565593771404	1.46565824968577	1.27667322404279
"TMEM160"	1.64994751810445	2.21233278635449	1.80045016526745	1.63282749532378	2.02182480338438	1.75960107506547	1.6215718785793	1.79571777046487
"ZC3H4"	1	1.093702827132	1.08757362490966	1.15337922300414	1.1142503934153	1.06400255075905	1.09259917994258	1.08798590991145
"NPAS1"	1.01875136121762	1.02297676650295	1.02220244700479	1.05221763352791	1.02908400013393	1	1	1.02594285497412
"GMFG"	3.18503954359496	1.00606899542707	2.6691841997077	1.07789884134369	1.00937926043359	2.77966521943994	2.47583021778047	1.01514806042132
"MAP3K10"	1	1.04075702693383	1	1.02625586580147	1.0436217798871	1.01176917839321	1	1.05234153918106
"ARHGEF16"	1	1.00788653367557	1	1	1.00857683899653	1	1	1
"LRRC47"	1.03735115003241	1.25008642915212	1.10897788469283	1.15337922300414	1.25599966466802	1.08400976598015	1.09259917994258	1.23245348895547
"SESN2"	1.01875136121762	1.05702060207304	1.04419341245728	1.12846853151883	1.10835601798545	1.04960920141063	1.09259917994258	1.09967160456637
"ATPIF1"	2.17329251411458	2.40494640422858	2.303878599123	1.95898565580373	2.2453397608893	2.31541588499001	2.73551224906525	2.3940262094102
"MED18"	1	1.03836756812012	1.04419341245728	1.05221763352791	1.06695879086122	1.04960920141063	1	1.04092193193028
"THEMIS2"	1.76876037008368	1.00384558368795	1.2338050675219	1.12846853151883	1.0139209953955	1.69708588484833	1.11069976356626	1.0619805678958
"CLIP1"	1.09229048337548	1.07022730621975	1.21340063662743	1.15337922300414	1.24042013657309	1.26535681317751	1.35201836205367	1.31349737534537
"CCDC62"	1	1.00728084892725	1	1	1.00375635838711	1.00589220926999	1	1.00404936243187
"HIP1R"	1.01875136121762	1.41807591920027	1	1.25075174294259	1.18643676862224	1.00883258836946	1.38490555541418	1.05110294228809
"ZNF317"	1.03735115003241	1.06786724972107	1.11961159828863	1.02625586580147	1.11629737584473	1.05537696400942	1	1.07624438427859
"PPAN"	1.03735115003241	1.08218887096334	1.02220244700479	1.05221763352791	1.08126805891018	1.05249483179234	1	1.1098516647945
"EIF3G"	2.09250399696681	1.92522449897785	2.2418299839868	1.99803154300153	2.21351656673675	2.07161610678791	1.94348575577244	2.34370590672768
"ANGPTL6"	1.05580445098926	1.00242954967257	1	1	1.00187895854587	1.06687086859881	1	1.00126620433271
"C19ORF66"	1.28423315635868	1.08648852309882	1.16170892444281	1.4361654160565	1.43018338464095	1.21980438821269	1.56003780602991	1.41744471132
"DNMT1"	1.41612990197422	1.84690533832237	1.25406118737479	1.39085176008092	1.7000468191897	1.38260462142398	1.38490555541418	1.54601116798597
"ZNF426"	1.03735115003241	1.18265851691834	1.14074623609832	1.22673188475871	1.33549513343519	1.0754554318233	1.14651581774123	1.25728312394018
"SLC6A8"	1.19868048399362	1.20811545787226	1.09829883846091	1.39085176008092	1.2191016136543	1.06687086859881	1.0374774866045	1.14468503513705
"PNCK"	1.03735115003241	1.0169525754379	1.01112820232173	1	1.00348825363216	1.00883258836946	1	1.00682910943678
"DKC1"	1.1282446733515	1.45088288460055	1.16170892444281	1.25075174294259	1.34940210312003	1.21710150981916	1.30201088788875	1.30472867819072
"PLXNA3"	1.05580445098926	1.07081696032903	1.06598121821236	1.02625586580147	1.08619178623041	1.03803133262865	1	1.07722500506558
"DUSP9"	1	1.0337809521743	1	1	1.01125048003771	1	1	1.00682910943678
"MPP1"	1.41612990197422	1.06057581647814	1.69590668369742	1.07789884134369	1.05728460219599	1.57128358724031	1.35201836205367	1.06912300693176
"ZNF331"	1.33436809411938	1.10845579603596	1.17212761504126	1.10331196459953	1.1699545034265	1.20354699503419	1.07436485632772	1.21577678158601
"ZNF236"	1.03735115003241	1.0927291544492	1.06598121821236	1.07789884134369	1.06956676966645	1.04382737336816	1.05599248002206	1.05704233680997
"SLC7A10"	1	1.00202480588026	1	1	1.00080545916369	1	1	1.00126620433271
"LRP3"	1.07411605506518	1.10613218087215	1.02220244700479	1	1.10963858240626	1.05537696400942	1.01881503832228	1.09237452743206
"C12ORF65"	1.07411605506518	1.27675366944912	1.16170892444281	1.4361654160565	1.4032547336748	1.12634329087252	1.19933220223607	1.44618549002541
"NOL11"	1.07411605506518	1.31324850452739	1.15124870291457	1.17805395916684	1.22794293288189	1.1066769092036	1.21670904246344	1.20156827982773
"UBE4B"	1.01875136121762	1.08258006063109	1.09829883846091	1.12846853151883	1.06930609854551	1.04960920141063	1.09259917994258	1.04862380766257
"CASZ1"	1	1.02397927074546	1	1	1.00563220501578	1.01176917839321	1	1.0030377005511
"HABP4"	1	1.10710061621454	1.01112820232173	1.39085176008092	1.17645971368688	1.05249483179234	1.14651581774123	1.14659315338761
"SLC35D2"	1.05580445098926	1.03078482261348	1.03322383099053	1.36794878383046	1.0856739649707	1.11512415124752	1.09259917994258	1.08627710840531
"PRRG1"	1	1.02598297710657	1	1.05221763352791	1.01098325684634	1.00294802018497	1.14651581774123	1.00960546308181
"UBA1"	1.16369854964191	1.39386083393643	1.15124870291457	1.36794878383046	1.40741241318766	1.28126101512867	1.33544153578428	1.50398143141394
"RGN"	1	1.03757054089025	1	1.05221763352791	1.05728460219599	1.00883258836946	1.19933220223607	1.08774186818483
"POLN"	1.01875136121762	1.0287852596186	1.01112820232173	1	1.03596765929378	1.01763107384719	1.01881503832228	1.04390628639715
"PPIL4"	1.1460323089802	1.26801378980367	1.32385234704028	1.36794878383046	1.33360451195608	1.17073623011007	1.25113804232749	1.32738429649832
"ULBP2"	1	1.02117116184595	1	1.02625586580147	1.02297757515216	1.00294802018497	1.01881503832228	1.01841694085954
"AKAP12"	1.05580445098926	1.5776631251062	2.25741274347571	6.92645061254876	4.67496083753001	1.5054610899621	1.60628655059936	3.8070906778651
"SYNE1"	1.09229048337548	1.42795298597472	1.06598121821236	1.12846853151883	1.20059027620118	1.06113080574598	1.01881503832228	1.09772781820185
"LATS1"	1.01875136121762	1.08121062278044	1.05511221275439	1.07789884134369	1.06434798694127	1.04382737336816	1.07436485632772	1.06222721241248
"EPS8L1"	1.01875136121762	1.02898529330239	1	1	1.01765449524139	1.00589220926999	1.01881503832228	1.00506057326043
"LILRB2"	1.16369854964191	1.00020256222097	1.13020078765629	1	1	1.12354315979798	1	1.00050656685731
"AAR2"	1	1.12504583291265	1.06598121821236	1.10331196459953	1.14123987674292	1.08116165213642	1.09259917994258	1.10525154190355
