""	"Myeloid"	"Stroma"	"Tumor"
"TERT"	1.00128979486719	1.00011023522592	1.00017893732487
"TES"	1.16080002190397	1.25919395888134	1.08774500942456
"TESC"	1.05045597940491	1.09387134840372	1.0141675993316
"TESK1"	1.23202917413435	1.25701102504923	1.18142612367355
"TESK2"	1.06086692240432	1.21254324601057	1.07703821604247
"TESPA1"	1.00846451590395	1.02857074914945	1.01324073468764
"TET1"	1.10334972298855	1.0493869927826	1.22193184445141
"TET2"	1.58651683153382	1.70993760436724	1.65831774528863
"TET3"	1.2649478909898	1.23408886697334	1.26396182953068
"TEX10"	1.44366710831611	1.27779522085847	1.45577483193052
"TEX101"	1.05111795670254	1.05694089053768	1.0661606321883
"TEX11"	1.02654384663771	1.01967533294479	1.02511950229143
"TEX12"	1.01755895482086	1.01116402324501	1.01008695315171
"TEX13A"	1.00149965457419	1.00044694049408	1.00031384873758
"TEX13B"	1.00216496083031	1	1.00042097743188
"TEX14"	1.079914016725	1.08311547864192	1.0145451079398
"TEX15"	1.00448038323058	1.00164999781814	1.00388591932843
"TEX19"	1.00227159085639	1.0011299830903	1.00252052859328
"TEX2"	1.19007033520996	1.29196536655731	1.18816995801067
"TEX21P"	1.01396637485457	1.00444576798702	1.01950381333459
"TEX22"	1.0236521630063	1.00561517169426	1.02482998018315
"TEX26"	1.00834286362702	1	1.01458511336063
"TEX26-AS1"	1.00801349780453	1.00377460771344	1.01081707319402
"TEX261"	1.25662320030917	1.268389852184	1.31746207205436
"TEX264"	1.50823114959456	1.80142694309205	1.56703087394648
"TEX28"	1.0003990181219	1.00588118396227	1.00149396997793
"TEX29"	1.01661046137852	1.03820077017572	1.02109781778265
"TEX30"	1.52859903580226	1.27284798955521	1.63364494527157
"TEX33"	1	1.00163047665225	1.00045127754649
"TEX35"	1.00665443381251	1.00714262096266	1.00818714288553
"TEX36"	1.00076716051019	1	1.00074078235787
"TEX37"	1.00362341057761	1	1.0005235380358
"TEX38"	1.01806677471486	1.0131009068689	1.01906084063623
"TEX40"	1.00185217817022	1.0046351982334	1.01857680594334
"TEX9"	1.24205064913711	1.02160065510341	1.32438592183228
"TF"	1.07677504441016	1.97827732314364	1.23851941579462
"TFAM"	1.32177941214643	1.18416556996235	1.39318740416539
"TFAMP1"	1.07233294214113	1.04502147227226	1.06095594026663
"TFAP2A"	1.08862782974906	1.00527620584131	1.04987267464773
"TFAP2B"	1.00467734483943	1	1.00099473520633
"TFAP2C"	1.02580863849326	1.00670736389295	1.00553018752161
"TFAP2D"	1.00113189218053	1.00049511596518	1.00195760030058
"TFAP2E"	1.04451339151333	1.02224710347225	1.05849420899569
"TFAP4"	1.02166554256289	1.02213402558479	1.03999360459073
"TFB1M"	1.3263236247862	1.20898954333057	1.26660444702118
"TFB2M"	1.27648240957275	1.19869408394898	1.30562576808885
"TFCP2"	1.26066371331514	1.22686621843924	1.4142405235397
"TFCP2L1"	1.03052900054795	1.07383606392207	1.01274198468596
"TFDP1"	1.28274176199747	1.17991394204593	1.30106054307952
"TFDP2"	1.54820403672781	1.34790164861717	1.65458471210588
"TFDP3"	1.00091324887696	1	1.0011894248514
"TFE3"	1.29639672187355	1.37122155083415	1.26084920360366
"TFEB"	1.15943021604876	1.47060432336214	1.16648552775958
"TFEC"	1.09264905699893	1.22948508093513	1.02908116650232
"TFF2"	1	1	1.00059483085143
"TFF3"	1.00685012408345	1.00395499509816	1.00228403000829
"TFG"	2.02519176628307	1.86918894875071	2.18297604228599
"TFIP11"	1.36514290883646	1.35958018685746	1.42961550432422
"TFPI"	1.39806012147814	1.01010552821451	1.07221222527306
"TFPI2"	1.00351018844377	1.00573102651085	1.00184091615892
"TFPT"	1.28616779596945	1.32031414699565	1.25656343798844
"TFR2"	1.03037425526935	1.01365359005375	1.04949229994735
"TFRC"	1.79280738487009	2.2344547315412	1.48761782206363
"TG"	1.01480326265838	1.00446739776267	1.01067299204843
"TGDS"	1.16485050401499	1.18320812897433	1.18986294612281
"TGFA"	1.14067387257807	1.27583082975917	1.07050477019194
"TGFB1"	1.23208757881651	1.32477449199992	1.04275875695
"TGFB1I1"	1.23580503844871	1.04584489358315	1.23966485831758
"TGFB2"	1.02856807055074	1.03100805717205	1.0178818865124
"TGFB3"	1.07274430306482	1.05716793783198	1.10776616657453
"TGFBI"	1.09183292181975	1.78799130115401	1.01217954576184
"TGFBR1"	1.42273126563857	1.62332983808298	1.34398067071723
"TGFBR2"	1.2965297619577	1.62894799147067	1.08019211849168
"TGFBR3"	1.03054025048996	1.02912318744576	1.03468207699594
"TGFBR3L"	1.01232279323425	1	1.00505240795779
"TGFBRAP1"	1.12475387947529	1.12967901991139	1.14431028919082
"TGIF1"	1.81657971201861	2.00901023567899	1.22939185918027
"TGIF2"	1.2866625480068	1.26702338241374	1.06886609371315
"TGIF2-C20orf24"	1.08926318686361	1.08016893319109	1.07313432409198
"TGM1"	1.02585827293343	1.00986295509033	1.02578141233812
"TGM2"	1.00336463336255	1.03492629827503	1.01031449581672
"TGM3"	1.0048911833496	1	1.00224638397697
"TGM4"	1.00674985719721	1.00652331393843	1.00386085765577
"TGM5"	1	1.00072985817582	1.00120536782405
"TGM6"	1.00156298641285	1.00114249123918	1.00066836625068
"TGM7"	1.00094875141848	1	1.00046126606459
"TGOLN2"	1.95677810146325	2.43931917052145	1.91292444528532
"TGS1"	1.26076026413077	1.21759804695562	1.32311196022221
"TH"	1.00079490304543	1	1.00076907728902
"THADA"	1.28022196212193	1.30933377085977	1.40249593464335
"THAP1"	1.21093484428698	1.15482916159328	1.33536647077913
"THAP10"	1.06613645129975	1.06334699287174	1.13578618737699
"THAP11"	1.11322453906104	1.09258092648958	1.19623582486934
"THAP2"	1.17178726435694	1.19293978471752	1.21296024994431
"THAP3"	1.59721717249535	1.36200054978172	1.67031560668888
"THAP4"	1.33108098991745	1.2300924656652	1.27791375601737
"THAP5"	1.69201939342657	1.47740733847249	1.76521052696732
"THAP6"	1.2458579841834	1.17471811800123	1.2997066412949
"THAP7"	1.45407904755157	1.32437963383777	1.58079737953461
"THAP7-AS1"	1.16688171923014	1.10409133199127	1.18936695780771
"THAP8"	1.16685221768161	1.09409702393666	1.19557231395299
"THAP9"	1.1217360495791	1.13206128199108	1.17720209280839
"THAP9-AS1"	1.64012491164125	1.71546377501782	1.59981787891964
"THBD"	1.11272112689166	1.69291537708665	1.01910417774768
"THBS1"	1.03022805374227	1.29613664159977	1.01271112061233
"THBS2"	1.04612775243526	1.25300263768896	1.04282921105476
"THBS3"	1.15208421969541	1.06653018956485	1.22021299322018
"THBS4"	1.13321401490079	1.04416849413386	1.13319494828615
"THEG"	1	1	1.00077637311013
"THEGL"	1.0025620504172	1	1.00278685344011
"THEM4"	1.20837058153707	1.19774729544696	1.25055185176662
"THEM5"	1.00022593540537	1.00088539548029	1.00220994932362
"THEM6"	1.25581545945123	1.23383283806219	1.36907588431734
"THEMIS"	1.00531979668291	1.02968796586984	1.00351013510631
"THEMIS2"	1.72090784405492	2.68803465048061	1.14468544330509
"THG1L"	1.17772763184204	1.14526335398108	1.18328793425687
"THNSL1"	1.11032824979889	1.09658760724777	1.23234621003486
"THNSL2"	1.03414489808899	1.1830516931725	1.00366103032755
"THOC1"	1.452125595237	1.31372367247784	1.52480021479719
"THOC2"	1.74944903826928	1.63639010474206	1.80233431708552
"THOC3"	1.33639865863038	1.23277638513586	1.4212884067564
"THOC5"	1.33137208965009	1.29103069647911	1.44675444031958
"THOC6"	1.34859750069177	1.44268686452317	1.37921750722558
"THOC7"	1.48820280338157	1.52969648644187	1.50678262568169
"THOP1"	1.51725389033885	1.3280175583366	1.56448454632514
"THPO"	1.00300025022386	1	1.0082277855474
"THRA"	1.73882409741042	1.2626807066789	2.06327222485421
"THRAP3"	2.10047396004156	2.04560804577026	2.1280458597889
"THRB"	1.07096298699082	1.03430807374405	1.09356259282881
"THRB-AS1"	1.01143478385841	1.01663279449313	1.00978839346567
"THRSP"	1.01022389615319	1.00043446544114	1.01068129441573
"THSD1"	1.04497507285262	1.02021573668868	1.07388372613683
"THSD4"	1.08393183494438	1.00664596316316	1.03242000787531
"THSD7A"	1.27467920752955	1.00745649099746	1.23212021356046
"THSD7B"	1.00246087312147	1.00238045579085	1.00226312097784
"THTPA"	1.51823932331151	1.40681995291429	1.60872375843922
"THUMPD1"	1.52883678884833	1.36103002195439	1.69524598733291
"THUMPD2"	1.27100177752893	1.14959323785986	1.25346340548634
"THUMPD3"	1.30696717155226	1.28501195610901	1.33871375473693
"THY1"	2.06486522983153	1.16966271356571	2.21913875439972
"THYN1"	1.98689847080128	1.58382213901784	1.98850851492149
"TIA1"	1.81182743585383	1.49639718499302	2.05577669697745
"TIAF1"	1.55178132267072	1.63995775185189	1.52844994716502
"TIAL1"	1.53318215889223	1.40200432533754	1.65027536653859
"TIAM1"	1.38544610862613	1.42316739033469	1.26481176405245
"TIAM2"	1.20956783193184	1.00580911650415	1.22810828630375
"TICAM1"	1.24379027286677	1.4493411815706	1.14348656763721
"TICAM2"	1.04510781122947	1.1280357181447	1.01263134017716
"TICRR"	1.02259503490461	1.00259054372278	1.05526689785021
"TIE1"	1.00155244232275	1.02464789109086	1.00427069291739
"TIFA"	1.19962154537045	1.26381678817253	1.01382028946045
"TIFAB"	1.00067196773493	1.01105180791851	1.0017798424815
"TIGD1"	1.5676213326088	1.33809137307072	1.68238861084493
"TIGD2"	1.0519804968443	1.05157312965133	1.08559486922983
"TIGD3"	1.03886826748235	1.01710125251951	1.0389304183488
"TIGD4"	1.04487215818755	1.00705892962646	1.02305687324382
"TIGD5"	1.08038958758343	1.03965127102904	1.10942444028534
"TIGD6"	1.13685965914742	1.1038837296093	1.11652096900681
"TIGD7"	1.24242665787069	1.07172363875258	1.34895803600231
"TIGIT"	1.01135752196888	1.04503188965966	1.03913943091693
"TIMD4"	1.02116378990375	1.01374939449522	1.00250977442338
"TIMELESS"	1.09806121682968	1.10144838580521	1.15189842768431
"TIMM10"	1.6422457202479	1.51548383199721	1.6359652674505
"TIMM10B"	1.59818416315174	1.60299660385362	1.77694278177703
"TIMM13"	1.89055644365324	1.60811351116753	1.9542331582586
"TIMM17A"	1.80165561699551	1.66423109381975	1.80856887035616
"TIMM17B"	1.69081032059212	1.58581049995907	1.62554433370072
"TIMM21"	1.42030452197375	1.36474223753823	1.47887074615513
"TIMM22"	1.45132020274828	1.24753379405482	1.54614856895571
"TIMM23"	1.84684293303313	1.73876669751927	1.89266962007152
"TIMM44"	1.66481154673502	1.3705140877744	1.7320325003542
"TIMM50"	1.93744754797917	1.50652407003618	1.88538939355434
"TIMM8A"	1.14436992722344	1.09431770793128	1.15958386288191
"TIMM8B"	1.67648237029556	1.37490207157116	1.63965077665475
"TIMM9"	1.52806901360569	1.4007072573404	1.5534413464134
"TIMMDC1"	1.71968122210066	1.81318624292736	1.80591223461498
"TIMP1"	1.15385693000274	1.56215907893781	1.0287294570626
"TIMP2"	1.52856854717213	1.66233267434415	1.44122548379501
"TIMP3"	1.16720240065283	1.06222621263488	1.21022301809324
"TIMP4"	1.26447796282257	1.02453301739287	1.44809739123755
"TINAG"	1.00080261540975	1	1.00166254393821
"TINAGL1"	1.03238352906651	1.04653901656539	1.03897723032893
"TINCR"	1.0975144186056	1.1072173149896	1.09962574376892
"TINF2"	1.68411810824035	1.89997753820516	1.75447405606704
"TIPARP"	1.33771930706033	1.49647651089362	1.14701132398144
"TIPARP-AS1"	1.00946433018417	1.01177774539931	1.01008152281915
"TIPIN"	1.19977499972172	1.13624846181728	1.24357214321578
"TIPRL"	1.62525521769326	1.49259377491894	1.67240717382606
"TIRAP"	1.16635325920123	1.12658974368037	1.15671283307622
"TISP43"	1.00856179323562	1.0037815923046	1.00180436635296
"TJAP1"	1.28597615103371	1.56842503157492	1.40068911012211
"TJP1"	1.48325148974502	1.33605105214845	1.55254329044909
"TJP2"	1.02669106415567	1.18055831490426	1.07738345957623
"TJP3"	1.00060300651034	1.00378658479847	1.00246013895577
"TK1"	1.03300984621899	1.082718118463	1.06251312095845
"TK2"	1.42613848966261	1.57098621967989	1.50006518228455
"TKT"	2.16084553106664	2.37827216611578	2.23171973031449
"TKTL1"	1.00304474400135	1.01463456039763	1.00306577792488
"TKTL2"	1.01203241213135	1.01562538689125	1.008981520685
"TLCD1"	1.15698529055663	1.00503075037881	1.05278982370314
"TLCD2"	1.38719751231039	1.34796607325423	1.35697757339158
"TLE1"	1.11722362173445	1.04934142906874	1.294313876529
"TLE2"	1.50241154710187	1.04656652079469	1.4449472614308
"TLE3"	1.53265012538845	1.26361134582792	1.56980771628532
"TLE4"	1.14461136361245	1.2937819865372	1.07142737188041
"TLE6"	1.17330621549231	1.00639874692073	1.15848873536224
"TLK1"	1.64867969226311	1.37328989250711	1.59140076080327
"TLK2"	1.26104670584046	1.21025771329071	1.32438855491791
"TLL1"	1.00781128655967	1.00117302757502	1.05160493840468
"TLL2"	1.01237423241287	1.03309661910129	1.01292111234907
"TLN1"	1.51887848225739	1.84499897464558	1.28997468983638
"TLN2"	1.23346927477393	1.56817213667957	1.12789022383646
"TLR1"	1.274417593933	1.72072356297311	1.07057277235058
"TLR10"	1.2623676810466	1.31394371750421	1.1681964640797
"TLR2"	1.7129276342356	2.22434942841508	1.10288535339685
"TLR3"	1.25023100020638	1.34695674588124	1.04155956983821
"TLR4"	1.20165906012175	1.5049415646698	1.09557405724927
"TLR5"	1.23464608698611	1.45533379888045	1.04888521242837
"TLR6"	1.13240896759609	1.29365688260209	1.06025452640384
"TLR7"	1.30378063375466	1.57411799637961	1.12803029330943
"TLR8"	1.02649966019231	1.18409985087495	1.00554052731233
"TLR8-AS1"	1.01321727847432	1.01852171708058	1.00973215111004
"TLR9"	1.03601194188903	1.05118472897634	1.01828446992153
"TLX1"	1.05219593989568	1.00530244206329	1.0123862926488
"TLX1NB"	1.01273125073269	1	1.00281306349019
"TLX2"	1.00156046271349	1	1.00135914631926
"TM2D1"	1.64872994384667	1.71872880162929	1.80052367744901
"TM2D2"	1.44534118070524	1.60463408643594	1.46689621334801
"TM2D3"	1.72132802712836	1.59644512071657	1.9318243312273
"TM4SF1"	1.4489514359966	1.03823539351965	1.08717720639244
"TM4SF18"	1.00156304187874	1.0072569565318	1.0014580353776
"TM4SF19"	1.00575568694365	1.00668078773449	1.00265455950072
"TM4SF19-TCTEX1D2"	1	1	1.00053976609636
"TM4SF20"	1.03171148307473	1.01486715150234	1.01963807037774
"TM4SF4"	1.00116328054445	1.00127522601342	1.00043004449195
"TM4SF5"	1.00041491167624	1	1.00076368919723
"TM6SF1"	1.71711281669973	2.35318985263449	1.23694845646202
"TM6SF2"	1.02522119856361	1.00463223581849	1.037467688985
"TM7SF2"	1.65163926715051	1.47048494581684	1.94040078715895
"TM7SF3"	1.40354320662412	1.38201119988721	1.44529302520949
"TM9SF1"	1.40456845673505	1.53234009668831	1.51953151793831
"TM9SF2"	2.15089044864326	2.38495941433358	2.15770951420502
"TM9SF3"	1.51061485750932	1.55486980629095	1.48019879692067
"TM9SF4"	1.58516991498608	1.62329467834705	1.6448130337571
"TMA16"	1.242259186621	1.15696211436118	1.2789184064355
"TMA7"	2.32981758733602	2.44201688056914	2.25250455166647
"TMBIM1"	1.53546279345507	2.3715104940778	1.14842752915415
"TMBIM4"	1.90596691524301	2.57313238965685	1.7822117445106
"TMBIM6"	2.77583011822039	3.18514066262435	2.72509639183242
"TMC1"	1.02319436696498	1.0190189564977	1.02037417914595
"TMC2"	1.0011524405684	1.00028807238392	1.00206388357126
"TMC3"	1.00133107719049	1.0051098722009	1.00120294794351
"TMC4"	1.01422052564937	1.01055839954891	1.01336780076561
"TMC5"	1.08353198351792	1.0956187430091	1.08547083120398
"TMC6"	1.29515487129042	2.0887225069915	1.07122644682153
"TMC7"	1.08297062738019	1.35072299438135	1.10029355905177
"TMC8"	1.18718058703822	1.34498814228241	1.02900880019011
"TMCC1"	1.53506662911853	1.30576041625328	1.79468981874712
"TMCC2"	1.23262780982891	1.33470358131107	1.22903586626832
"TMCC3"	1.20624050600208	1.7679642377061	1.07356699160077
"TMCO1"	1.76448232352225	1.71023303781554	1.88055510668489
"TMCO2"	1.00207080284073	1.01201253833914	1.00094375409482
"TMCO3"	1.2476429343613	1.26383779798331	1.29306286259837
"TMCO4"	1.07405729376588	1.14433243984099	1.02838677708468
"TMCO5A"	1.00062394812815	1.00044141108622	1.00026855732742
"TMCO5B"	1	1	1.00040654605342
"TMCO6"	1.21794365725636	1.27863220829547	1.15303244835559
"TMED1"	1.43945298601138	1.48242094153038	1.62811947515109
"TMED10"	2.24267921218977	2.60934045058659	2.25684159250295
"TMED10P1"	1.06536294339525	1.04946405542874	1.08589070455473
"TMED11P"	1.00110881385491	1	1.000699013742
"TMED2"	2.33234520306274	2.45826802472687	2.3580837837498
"TMED3"	1.50820029057868	1.63579502630087	1.55187149998229
"TMED4"	1.95573098284216	1.91434014879153	2.15819134286511
"TMED5"	1.6429748604705	1.92601750733615	1.51378252900875
"TMED6"	1.01707775790794	1.02549680731882	1.02104155172736
"TMED7"	1.77528247273716	2.13518411807168	1.76650733034471
"TMED7-TICAM2"	1.03173578201769	1.05164804367809	1.02678170677387
"TMED8"	1.15558495330698	1.17366503143194	1.22876817668154
"TMED9"	1.97619865353755	2.10861836353686	1.69956217466984
"TMEFF1"	1.03069381147552	1.0936684299768	1.08380233627232
"TMEFF2"	1.95766458460394	1.47787410101957	2.27418770981077
"TMEM100"	1.64201458070262	1.0523822543961	1.84056074132159
"TMEM101"	1.36278393622537	1.40887245584827	1.39113937079054
"TMEM102"	1.05951974597783	1.03871373212444	1.01425640946324
"TMEM104"	1.18320160175065	1.40786765408411	1.23948759609694
"TMEM105"	1.11781907259314	1.09726918146043	1.11060649913329
"TMEM106A"	1.26352231367328	1.45378766835502	1.11310736133002
"TMEM106B"	1.74295532938921	1.45996446420281	1.84833972491461
"TMEM106C"	1.33535096767825	1.17958520739647	1.38199362844911
"TMEM107"	1.26937119222544	1.3338590094758	1.34528840984574
"TMEM108"	1.23570650020456	1.04688447296525	1.33712708631878
"TMEM109"	1.60554719949285	2.08499026120649	1.30197072909355
"TMEM11"	1.5609148706402	1.42856210833958	1.61114186617966
"TMEM110"	1.07156706197232	1.13250680049391	1.08937601420756
"TMEM110-MUSTN1"	1.01925511746891	1.05630584509182	1.02081467395672
"TMEM115"	1.45205010368076	1.5929561488728	1.62346827345139
"TMEM116"	1.1429467202565	1.04777577377551	1.14592965136954
"TMEM117"	1.12839599730388	1.16972207946832	1.15402667585384
"TMEM119"	1.62549537610139	2.17580387189396	1.14829582757131
"TMEM120A"	1.40962810613946	1.44685727290721	1.49264503639334
"TMEM120B"	1.23995931505306	1.18167755612455	1.24115079652798
"TMEM121"	1.13938379503516	1.02058853609914	1.16198229230496
"TMEM123"	2.00148358746715	2.09619720658715	1.80516996404501
"TMEM125"	1.00313090767759	1.56566093453488	1.00177115691799
"TMEM126A"	1.50378921525783	1.43094716152619	1.49833585399952
"TMEM126B"	1.61261303547294	1.55061822918915	1.70062732023573
"TMEM127"	1.34248779320671	1.42974488638872	1.34976959425361
"TMEM128"	1.62535132366007	1.57324713618391	1.77419113233455
"TMEM129"	1.26192842294441	1.30141298813417	1.33094421110187
"TMEM130"	1.15893111435464	1.09024532583949	1.14526982881403
"TMEM131"	1.20176447658078	1.20281455384179	1.23664788112739
"TMEM132A"	1.24081435905389	1.07095042905373	1.25603532331545
"TMEM132B"	1.17443535443693	1.00796556894952	1.21467964046159
"TMEM132C"	1.06059828739984	1.01821712201625	1.0304882828882
"TMEM132D"	1.00277109370768	1.00022814295351	1.00120570346437
"TMEM132E"	1.01518604609381	1.00083908140191	1.02463010298359
"TMEM133"	1.11423933089135	1.00512879810569	1.05854582561852
"TMEM134"	1.46906749792213	1.62275290662361	1.45601185043239
"TMEM135"	1.21608620533529	1.16840630734398	1.31385700357955
"TMEM136"	1.45464000903123	1.31688478077606	1.512336619386
"TMEM138"	1.37942450898588	1.27044062922303	1.44783851348375
"TMEM139"	1.02358310044485	1.0536003481354	1.02926020700271
"TMEM140"	1.18987407736273	1.5859837993504	1.20177132152029
"TMEM141"	1.25266128538843	1.37620238518485	1.21216656782257
"TMEM143"	1.08881963193693	1.09522053765681	1.06856893602935
"TMEM144"	1.18198848147749	2.05780620909451	1.02733447169622
"TMEM145"	1.12180051712063	1.01352177128236	1.13129572431564
"TMEM147"	2.20293879895385	2.02273113062089	2.11588850415021
"TMEM14A"	1.32046788491962	1.40189598935136	1.52225832352306
"TMEM14B"	1.87516554856073	2.00161308009043	2.07332425321054
"TMEM14C"	2.0058634190506	2.22561753385092	2.09977430302569
"TMEM14E"	1.02304203166234	1.05446834050658	1.02405627172547
"TMEM150A"	1.2115955803736	1.34608436613078	1.19821725844866
"TMEM150B"	1.00791679993868	1.03789586157476	1.00197105883433
"TMEM150C"	1.06835317045347	1.06633331676843	1.07388208760205
"TMEM151A"	1.00881264253215	1.35058353880367	1.03410001615056
"TMEM151B"	1.01313468416309	1.00816888156206	1.07502989384361
"TMEM154"	1.09755593570759	1.12310167778992	1.02808233861448
"TMEM155"	1.00547819412357	1	1.00056288320946
"TMEM156"	1.37736859448683	1.50094570466608	1.10435619730133
"TMEM158"	1.06306894945598	1.0055641363958	1.03181283006789
"TMEM159"	1.2306758188627	1.20262607377109	1.17523651681629
"TMEM160"	1.71451311159244	1.65030667219743	1.60814972387327
"TMEM161A"	1.39850755649319	1.35693326430551	1.4011236035535
"TMEM161B"	1.28841737319507	1.21401492426272	1.36041894991802
"TMEM161B-AS1"	1.41683330616907	1.06648086812482	1.54222201595095
"TMEM163"	1.07158434721891	1.10103528777035	1.06950020056935
"TMEM164"	1.13149328480584	1.08827522587947	1.12765523672178
"TMEM165"	1.66658570697018	2.10026607408001	1.5524395020125
"TMEM167A"	1.60946204177782	1.56179624435448	1.76314999872551
"TMEM167B"	1.38685185002408	1.49979407041986	1.48415567494815
"TMEM168"	1.3440094153761	1.44409852629908	1.38536158656681
"TMEM169"	1.27749362141024	1.03453705642206	1.23013194315799
"TMEM17"	1.22561493709051	1.16675914249347	1.26110356620545
"TMEM170A"	1.38024884445263	1.56872077181694	1.37671483177626
"TMEM170B"	1.17280152359233	1.16225807910465	1.24081135361103
"TMEM171"	1.00246703847371	1.01953355954407	1.00135145704935
"TMEM173"	1.43885405958521	1.7950661579657	1.06070291624672
"TMEM174"	1.00255901776985	1	1.00109346515715
"TMEM175"	1.529168317212	1.72194046926265	1.7504585237084
"TMEM176A"	1.33718444473593	2.14751924063367	1.03944301632166
"TMEM176B"	1.51168828808734	2.64723808052505	1.08048879434698
"TMEM177"	1.12374598927619	1.06860196348955	1.27129447166716
"TMEM178A"	1.16637607268887	1.31446801649086	1.24676858139006
"TMEM178B"	1.23530357685473	1.02307228366079	1.32503197188861
"TMEM179"	1.08113813096853	1.01125436759192	1.1581908299861
"TMEM179B"	1.70393415149659	1.99375804397312	1.64560105608655
"TMEM18"	1.40272503176644	1.45527698475697	1.48819341092013
"TMEM180"	1.27333984152541	1.30943901691941	1.34339843680947
"TMEM181"	1.33377338345525	1.31984129998426	1.4636834545564
"TMEM182"	1.04226943854405	1.0318218513937	1.06392944698667
"TMEM183A"	1.21616658047178	1.10720513442151	1.29501023610824
"TMEM183B"	1.69826953367433	1.43773744634666	1.62215545447207
"TMEM184A"	1.01816009486673	1.01756402557605	1.01270263783836
"TMEM184B"	1.54468092809367	1.57360879544016	1.60907939985964
"TMEM184C"	1.61894169093717	1.51630522498761	1.6627170434616
"TMEM185A"	1.18874564502286	1.04989875845957	1.16931242507306
"TMEM185B"	1.11141368941879	1.15209271936366	1.09662898392011
"TMEM186"	1.20364721645379	1.06711197467796	1.24711511961748
"TMEM187"	1.14373472670163	1.14711645844465	1.15899990436518
"TMEM189"	1.31459963568355	1.61882552835387	1.27320903798374
"TMEM189-UBE2V1"	1.04049827083339	1.04927185737919	1.04082348655598
"TMEM19"	1.35239067136623	1.51121324422771	1.35168972617589
"TMEM190"	1.00063166107575	1	1.00087828383585
"TMEM191A"	1.01930696780301	1.0340560836941	1.00879491596552
"TMEM191B"	1.010054588944	1.04975954689132	1.00818281116452
"TMEM191C"	1.01553501398518	1.03419557304994	1.00880084923092
"TMEM192"	1.3326239510024	1.34666642309885	1.3855759105216
"TMEM194A"	1.1426842932626	1.24364168862124	1.17427873785044
"TMEM194B"	1.05194867096437	1.09568529636305	1.06010822567679
"TMEM196"	1.02784399165127	1.01278390637929	1.24162935550755
"TMEM198"	1.22638382291108	1.04633620041648	1.32012923816496
"TMEM198B"	1.39055509242314	1.49723661920663	1.53026186717988
"TMEM199"	1.37632443375977	1.36956992699533	1.51446967865882
"TMEM2"	1.0781355201441	1.27226902214836	1.05415330056967
"TMEM200A"	1.00485334988945	1.00489479401708	1.00389601545522
"TMEM200B"	1.01381801175956	1.00702093788367	1.01162760803022
"TMEM200C"	1.00395366260847	1	1.00551407171658
"TMEM201"	1.19444529660485	1.08647464740752	1.202843881829
"TMEM202"	1.00255591304441	1.00149101726991	1.00200239422598
"TMEM203"	1.14020367538686	1.10248974395066	1.14005232121113
"TMEM204"	1.0167969098558	1.05130066551809	1.0209264908745
"TMEM205"	1.60702713968661	1.80373824223993	1.60085553181215
"TMEM206"	1.70908437686751	1.86178846407848	1.62790125015779
"TMEM207"	1	1.00164180042599	1.0007886021649
"TMEM208"	1.60359339247582	1.64922894664157	1.69796214785021
"TMEM209"	1.53780110974638	1.54121381385323	1.5036868741043
"TMEM211"	1.00507665842805	1.00249338278385	1.00085572973956
"TMEM212"	2.43780114890609	2.37745681489753	2.41274157285179
"TMEM213"	1.25317290419588	1.19125303590101	1.2361379332229
"TMEM214"	1.28292091980688	1.29731703076784	1.20730289560812
"TMEM215"	1.00116787947457	1	1.00355325505197
"TMEM216"	1.17658203470942	1.17951946704898	1.2160463837416
"TMEM217"	1.01876614457258	1.06003602311712	1.02248717804526
"TMEM218"	1.11667973207793	1.079906329846	1.12960960163517
"TMEM219"	2.06573412308624	2.35044460141662	1.88931824754059
"TMEM220"	1.13988156495064	1.21101966103968	1.10846204577628
"TMEM220-AS1"	1.01088478687208	1.0078933588398	1.00477759482533
"TMEM221"	1.00871300943544	1.00308068952895	1.01409292367329
"TMEM222"	1.64126732598198	1.5626182306476	1.85850081303816
"TMEM223"	1.34508402707478	1.31896347019906	1.38762868595735
"TMEM225"	1.00327689344919	1	1.00168665737917
"TMEM229A"	1.00212620569861	1.0295071310239	1.00853589002931
"TMEM229B"	1.04431522849274	1.05779386916423	1.06539462253759
"TMEM230"	2.30745805132236	2.50446558025095	2.3216511263715
"TMEM231"	1.15864195494812	1.11974111065051	1.24635636463991
"TMEM232"	1.01512179069541	1.01332739637508	1.03423782139097
"TMEM233"	1.00636212323938	1.00099929588146	1.00213664655874
"TMEM234"	1.2156803450116	1.1774020394551	1.29571772838522
"TMEM235"	1.00033525964984	1.25208362015368	1.00070748698129
"TMEM236"	1.09909018312087	1.12710431436588	1.07886749968222
"TMEM237"	1.18410042297003	1.07148993871064	1.27847274404425
"TMEM238"	1.00258302380683	1	1.00085675434951
"TMEM239"	1	1	1.00040234449554
"TMEM240"	1.00646262860913	1	1.00783526628864
"TMEM241"	1.23148325653131	1.13981324366181	1.24557399703778
"TMEM242"	1.2156001104061	1.23956498503165	1.22060319767204
"TMEM243"	1.63456170513436	1.52944519027879	1.50229867570088
"TMEM244"	1	1.00112528020541	1.00053051133026
"TMEM245"	1.27240232120986	1.29592479003358	1.39357180721439
"TMEM246"	1.32207108966183	1.27129941647096	1.54332167638863
"TMEM247"	1.00073103921909	1	1.00074164446216
"TMEM248"	1.48962748400063	1.47000900566168	1.50310305012843
