""	"GSE141982-GSM4217362-SF12199_Myeloid"	"GSE141982-GSM4217362-SF12199_Stroma"	"GSE141982-GSM4217362-SF12199_Tumor"	"GSE141982-GSM4217363-Mixing_Myeloid"	"GSE141982-GSM4217363-Mixing_Tumor"	"GSE141982-GSM4217364-SF10432_Tumor"
"IL12RB2"	1.01037343527472	1.01955730813355	1.02920849999826	1.03675333031978	1.02762576668113	1
"SERBP1"	1.88725683247488	1.56598111607315	2.14814238939928	1.31290753153971	1.30557192601917	2.28175023371705
"GADD45A"	1.06281935578823	1.12536077376161	1.37041506853912	1.03675333031978	1.05311629396092	1
"GNG12"	1.01037343527472	1.06668228449785	1.44976760776561	1.13207990498338	1.10684378795098	1
"GNG12-AS1"	1.02456045295893	1.01955730813355	1.35576964779163	1.0245672202814	1.09619207476277	1
"DIRAS3"	1.00129927747331	1.00762557251297	1.02644265953249	1	1.0221271377469	1
"WLS"	1.14125435891188	1.12536077376161	1.67054269822276	1.83861703595495	1.77939591012604	2.28175023371705
"RPE65"	1.00129927747331	1	1.01812525091795	1.03675333031978	1.06575943947959	1
"DEPDC1"	1	1	1.03335110360096	1	1.00277767683567	1
"RP11-424D14.1"	1.01425132412044	1.01197158709047	1.00838341789127	1.0245672202814	1.00555195168802	1
"LRRC7"	1.02713055789197	2.32092486175583	1.22700664111467	1.59553082985844	2.02070165301189	1
"LRRC40"	1.09299233059461	1.18473972268227	1.19743995539709	1.23524422950165	1.18706262233231	1
"SRSF11"	1.69031840645443	2.00603699535278	2.41346432755761	2.61911087105961	2.76089708194695	2.80635343352764
"ANKRD13C"	1.25052709143632	1.63948365467705	1.58821482121277	1.35638223200319	1.52104418023069	1
"HHLA3"	1.02841454309225	1.04216641820885	1.08520675730126	1.0245672202814	1.05130465125632	1
"CTH"	1.01941165768829	1.05285652588061	1.13598749920882	1.08488034860994	1.08191805708782	1
"RP11-42O15.3"	1.00129927747331	1	1.00419558188275	1	1	1
"RP5-952N6.1"	1.00129927747331	1.00327124373965	1.00419558188275	1.0245672202814	1.00277767683567	1
"PTGER3"	1.00259780902125	1.00327124373965	1	1	1.00370281224176	1
"ZRANB2-AS1"	1.01812266031303	1.04965455815517	1.10001279909058	1	1.00832284223168	1
"ZRANB2"	1.38848646370802	1.68912527900778	1.88011733333776	2.22669914584381	2.0389859896371	3.29050318245879
"NEGR1"	1.03866102972652	2.0236422810505	1.40311718723319	3.73130679995544	3.95470974161468	1
"RP11-82L20.1"	1	1.00327124373965	1.00139939171865	1	1	1
"RP4-660H19.1"	1.00778451225067	1.00979961485408	1.01812525091795	1.01231660345899	1.00647595703539	1
"LRRIQ3"	1.00519264161487	1.02172006760967	1.02505850162561	1	1.00647595703539	1
"TNNI3K"	1	1.00436060909983	1.00139939171865	1	1	1
"RP11-439H8.4"	1	1.00544945163811	1.00279791825506	1	1	1
"LRRC53"	1	1.00544945163811	1.00139939171865	1	1	1
"ERICH3"	1	1.00218135448674	1.00977765240984	1.04887635582942	1.04404420424372	1
"CRYZ"	1.05902115035695	1.03787677362827	1.09732738021043	1.01231660345899	1.03858417128037	1
"TYW3"	1.12773490003591	1.16033256860811	1.2051838954202	1.13207990498338	1.18448518409136	1
"SLC44A5"	1.01037343527472	1.04751750903262	2.24007954652179	1.74319487090076	2.01119201425713	1.69650651360854
"ACADM"	1.28678827905537	1.27632686095275	1.46753342880416	1.34557203223163	1.27578170133967	1
"RABGGTB"	1.33749396953493	1.17865895105865	1.16493105426572	1.12036287475752	1.05854296818347	1
"MSH4"	1.03098038732341	1.03465438333401	1.03059018673633	1.0245672202814	1.03676133608726	1
"ASB17"	1.00259780902125	1.00109094026639	1.00559238486473	1	1	1
"RP11-550H2.1"	1.00259780902125	1.00109094026639	1.00279791825506	1	1.0073995870004	1
"ST6GALNAC3"	4.94302328162693	4.63106533007583	1.33490115381571	3.62025715246523	1.79158088954911	1
"RP5-1102E8.3"	1.00519264161487	1.00436060909983	1.00139939171865	1	1	1
"ST6GALNAC5"	1.00259780902125	1.0108858592109	1.38377942126456	1.17842365687943	1.28325789842976	1
"RP4-564M11.2"	1.00129927747331	1	1.00559238486473	1	1	1
"PIGK"	1.19464199417536	1.57313145173386	1.25372936765691	1.16691439547401	1.12625514739784	2.28175023371705
"AK5"	1.08297609606478	4.04454008431928	1.15575660769888	1.16691439547401	1.3787705830329	1
"RP11-375A5.1"	1	1.00436060909983	1.00139939171865	1	1	1
"ZZZ3"	1.39297881330554	2.03241952542526	1.72150712237184	1.86681613494836	1.77795995649102	1
"USP33"	1.35799255283806	1.81093126629821	1.67722895071471	1.97778988409607	1.83783719491427	2.28175023371705
"FAM73A"	1.19103582851329	1.9161387581564	1.44025302228412	1.40987415810268	1.44556841729795	1
"NEXN-AS1"	1.00259780902125	1.00653777242144	1.01395525461538	1	1.00924572337588	1
"NEXN"	1.02841454309225	1.17459737852653	1.12139288507281	1.03675333031978	1.06125168988207	1
"FUBP1"	1.31570456884117	1.6148536374709	1.56188416487857	1.62553413457047	1.6278995368882	1.69650651360854
"DNAJB4"	1.00259780902125	1.00218135448674	1	1.01231660345899	1.0073995870004	1
"GIPC2"	1.09424149996379	1.35842758539149	1.15444334261433	1.06093766462863	1.0720561503671	1
"RP11-386I14.4"	1.64054433165746	1.03465438333401	1.14918365110865	1	1.00277767683567	1
"PTGFR"	1.00389559646423	1.00109094026639	1.00698832945351	1	1.00832284223168	1
"IFI44L"	1.46510843005188	1.13466432862141	1.08925359453305	1.0967642126882	1.05854296818347	1
"IFI44"	1.23399804569055	1.09828993940355	1.1293639365701	1.08488034860994	1.06305580499086	1
"ADGRL4"	1.00259780902125	1.37553080577591	1.00139939171865	1	1.00462757030768	1
"ADGRL2"	1.01554249526236	1.28708115014308	1.37771183124633	1.08488034860994	1.22627930227475	1.69650651360854
"RP5-837I24.4"	1.01037343527472	1.00109094026639	1.00419558188275	1	1	1
"LINC01362"	1.01812266031303	1.07831931420773	1.16885317457874	1.01231660345899	1.00924572337588	1
"RP11-475O6.1"	1.01683294008092	1.18979649628308	1.06214687057145	1.03675333031978	1.05402159805322	1
"RP5-836J3.1"	1	1.00327124373965	1.00139939171865	1	1	1
"TTLL7"	1.16079353678209	7.24581797737202	2.04117882949288	1.42046447052973	1.66726438454249	1.69650651360854
"RP11-486G15.2"	1.00259780902125	1.03465438333401	1.05805450855081	1.0245672202814	1.03858417128037	1
"PRKACB"	1.62694884948342	3.18335722287625	2.35917275295342	1.82917477262636	1.93161329496565	3.29050318245879
"SAMD13"	1.03738267249749	1.08674779003809	1.11739794456858	1.01231660345899	1.05221064521512	1.69650651360854
"DNASE2B"	1.02713055789197	1.00218135448674	1.00279791825506	1.01231660345899	1.0073995870004	1
"RPF1"	1.1351179888464	1.12949987457543	1.1909696990084	1.14374349220445	1.0702587643686	1
"GNG5"	2.25096764721772	1.4057067161988	2.05442869602412	1.10859134277501	1.03402441950137	1.69650651360854
"CTBS"	1.2375481999579	1.16033256860811	1.08520675730126	1.10859134277501	1.03311140126409	1
"SSX2IP"	1.05775374164198	1.10665059710963	1.13863213897806	1.10859134277501	1.11480287377012	1.69650651360854
"MCOLN2"	1.03738267249749	1.00436060909983	1.06214687057145	1.0245672202814	1.01477519037814	1.69650651360854
"WDR63"	1.01425132412044	1.0108858592109	1.10001279909058	1.01231660345899	1.01753492548565	1
"MCOLN3"	1.00519264161487	1.00109094026639	1.01117103523079	1	1.00277767683567	1
"SYDE2"	1.00129927747331	1.0108858592109	1.07980055668602	1.04887635582942	1.05039831152339	1
"C1orf52"	1.14247987957865	1.22193813860191	1.24992736453521	1.25764937657262	1.22289136806386	1
"BCL10"	1.10669871173527	1.09409903438864	1.10135442053683	1.03675333031978	1.02029135103565	1
"RP11-131L23.1"	1.02198749075028	1.04109474089284	1.12538153508346	1.04887635582942	1.08906541872296	1
"DDAH1"	1.01425132412044	1.11498338512387	1.53535550665728	1.6155604730968	1.78943327032698	2.28175023371705
"CYR61"	1.01425132412044	1.7679178836141	1.1439132808807	1.06093766462863	1.07833653106467	1
"ZNHIT6"	1.12896689799247	1.28024213682213	1.33613269632341	1.20129442809423	1.28242816348283	1
"COL24A1"	1.00778451225067	1.05392289054311	1.04023916132034	1.0245672202814	1.05673544798026	1
"ODF2L"	1.18622007378216	1.3736351118553	1.1909696990084	1.22397403038808	1.2849166563069	1.69650651360854
"CLCA2"	1.00259780902125	1.00762557251297	1.00279791825506	1	1.00462757030768	1
"CLCA1"	1.00778451225067	1.00109094026639	1.00279791825506	1	1	1
"CLCA4"	1.00648894627799	1.25666999349833	1.01951356964101	1	1.01753492548565	1
"RP4-651E10.4"	1.00648894627799	1.04216641820885	1.01673609361529	1.0245672202814	1.02579434066217	1
"RP4-612B15.3"	1.00259780902125	1.00762557251297	1	1	1	1
"SH3GLB1"	1.54964363031088	1.65784912487916	1.49224694587224	1.47290293099935	1.36669215485326	1
"SEP15"	1.62170641950384	1.58649972524826	1.62001115561595	1.31290753153971	1.25909799259126	1.69650651360854
"HS2ST1"	1.2304433641243	1.16033256860811	1.43548528599376	1.39924851144253	1.30392484813423	1
"RP4-604K5.3"	1.00129927747331	1	1.00559238486473	1	1	1
"RP5-1052I5.2"	1.00129927747331	1.00109094026639	1.00139939171865	1.01231660345899	1.0073995870004	1
"LMO4"	1.32489837995855	1.34122849741764	2.24301725782896	1.36715442434888	1.32199249655198	1.69650651360854
"LINC01364"	1.00259780902125	1.00327124373965	1.01534609557155	1	1	1
"PKN2-AS1"	1.00907934132232	1.00871285297201	1.06623226424249	1.08488034860994	1.0720561503671	1.69650651360854
"PKN2"	2.08580970682286	1.84185573813684	2.17897843662363	2.22669914584381	1.95164214849396	1.69650651360854
"GTF2B"	1.64680236133105	1.35842758539149	1.28772143275021	1.3347232472572	1.26828605860697	1
"CCBL2"	1.19344047504038	1.28415211909437	1.28521720863704	1.25764937657262	1.22204373532009	1
"GBP3"	1.10421225286594	1.03680313625673	1.00977765240984	1.04887635582942	1.0221271377469	1
"GBP1"	1.15592247163706	1.14393423464462	1.04161434893261	1.01231660345899	1.01016823107769	1
"GBP2"	3.05027187405298	1.09200091557797	1.05121828140769	1.14374349220445	1.03402441950137	1
"GBP4"	1.05140657788323	1.14084797282257	1.02644265953249	1	1.01293351994626	1
"GBP5"	1.02584586174072	1.02172006760967	1	1	1	1
"LRRC8B"	1.14125435891188	1.80673438361322	1.24738984948382	1.25764937657262	1.38037749778599	1
"FLJ27354"	1.04759012810013	1.23091052017301	1.05532237078803	1.16691439547401	1.10329827828313	1
"RP11-302M6.4"	1.02713055789197	1.00979961485408	1.01256356856555	1.06093766462863	1.01569547085486	1
"RP5-943J3.2"	1	1.00327124373965	1.00559238486473	1.01231660345899	1.00277767683567	1
"LRRC8D"	1.10172331287273	1.39536637396306	1.1160648925205	1.01231660345899	1.03402441950137	1
"ZNF326"	1.24699332979079	1.48817361227455	1.60187601699314	1.54496101401501	1.46831265891445	1.69650651360854
"RP4-665J23.1"	1.03993869081183	1.087799313088	1.2051838954202	1.03675333031978	1.04676948357162	1
"RP4-665J23.2"	1	1.01522568228938	1.00559238486473	1.01231660345899	1.00370281224176	1
"ZNF644"	1.80702588598665	2.39926888005162	1.94837536508879	1.83861703595495	1.86393848824151	2.28175023371705
"HFM1"	1.00519264161487	1.04323760788619	1.42113977639976	1.36715442434888	1.48857221255166	1
"CDC7"	1.01554249526236	1.01955730813355	1.11873029295825	1.0245672202814	1.07923240570292	1
"TGFBR3"	1.00648894627799	1.09724287772368	1.1293639365701	1.31290753153971	1.37072352994668	1
"BRDT"	1.00778451225067	1.00327124373965	1.01812525091795	1.01231660345899	1.01293351994626	1
"EPHX4"	1	1.0238808022819	1.00139939171865	1.03675333031978	1.03037020010108	1
"SETSIP"	1.00259780902125	1.00327124373965	1.01395525461538	1	1.00462757030768	1
"BTBD8"	1.0526773651001	1.24481033822485	1.06895201356155	1.18988336910337	1.21525327183372	1
"KIAA1107"	1.03993869081183	1.21894086233849	1.04436231630549	1.17842365687943	1.16030785940732	1
"RP4-621B10.8"	1.00129927747331	1.00979961485408	1.00279791825506	1	1.00462757030768	1
"C1orf146"	1	1.00436060909983	1.00279791825506	1	1.00555195168802	1
"GLMN"	1.15957662005625	1.1695116515251	1.46280522606165	1.39924851144253	1.44950108848885	1
"RPAP2"	1.28329904067342	1.48176172808609	1.71930525530013	1.72383380714391	1.7440654795694	2.80635343352764
"EVI5"	1.83989926956812	2.11616134006345	2.05137439939209	2.17443715424817	1.94198446494496	1
"RPL5"	3.53280111491917	1.78399607788578	2.51488212457192	1.26878583548278	1.21949927359114	1.69650651360854
"FAM69A"	1.26461821955045	1.95118138617631	1.37892629434079	2.06820003450777	2.34472807313988	1.69650651360854
"MTF2"	1.38623787499122	1.41320585711147	1.56762484645948	1.66516166482154	1.61518377685515	1.69650651360854
"TMED5"	1.42646992478754	1.36223650572386	1.29522121221231	1.17842365687943	1.10418512804814	1.69650651360854
"CCDC18"	1.15714108860707	1.05178968287242	1.24230794885831	1.26878583548278	1.12801245578876	1
"DR1"	1.19704342926546	1.16441611505513	1.18448384363009	1.07293857303692	1.08817313610593	1
"FNBP1L"	1.32719241885044	1.12328869485913	1.73798161366701	1.50397190301182	1.41234434720229	1
"BCAR3"	1.42091241261353	1.11602304363813	1.16885317457874	1.68481933795648	1.36346326092992	2.28175023371705
"RP5-1033H22.2"	1.00778451225067	1	1.00139939171865	1	1	1
"RP4-561L24.3"	1.00129927747331	1.00109094026639	1.00279791825506	1	1	1
"DNTTIP2"	1.13757429497006	1.10351863778612	1.16231305714785	1.0245672202814	1.06125168988207	1
"GCLM"	1.04759012810013	1.13775801047187	1.10671369177094	1.0245672202814	1.06034912306594	1
"ABCA4"	1	1.00871285297201	1.00838341789127	1.01231660345899	1.00832284223168	1
"ARHGAP29"	1.01812266031303	1.46429571553534	1.01534609557155	1.0245672202814	1.05039831152339	1
"ABCD3"	1.15470328566572	1.65697662590536	1.53303909852418	1.46248209991364	1.34239216713365	1
"F3"	1.00648894627799	1.01847516656323	1.44501378178327	1.01231660345899	1.0413157720112	1
"SLC44A3"	1.00648894627799	1.03035093768233	1.03610875871358	1.04887635582942	1.0413157720112	1
"CNN3"	1.02841454309225	1.37837218035151	2.01148313012245	1.32383528361605	1.36427080150443	1.69650651360854
"RP4-639F20.1"	1.00259780902125	1.05285652588061	1.0484782775234	1.03675333031978	1.07654379243129	1
"ALG14"	1.09673794712049	1.2968233672847	1.16493105426572	1.21265770159277	1.1706966223496	1
"TMEM56-RWDD3"	1	1.01305679953701	1.00139939171865	1.01231660345899	1.0073995870004	1
"RP11-57H12.3"	1.00129927747331	1.04216641820885	1.03335110360096	1.01231660345899	1.02671023444967	1
"RP11-57H12.5"	1.00129927747331	1.00544945163811	1.00698832945351	1	1.00277767683567	1
"RP11-286B14.1"	1.00389559646423	1.00327124373965	1.00419558188275	1.01231660345899	1.00924572337588	1
"PTBP2"	1.46730266499193	3.60955970733684	2.72598923312484	2.20063683366769	2.17027921646012	4.17599948208535
"DPYD"	4.2165894678994	6.30344508557112	1.66272706391039	2.55424076444466	1.69376942215795	1
"DPYD-AS1"	1.14737615706887	1.29973971460842	1.04984867518782	1.01231660345899	1.02029135103565	1
"MIR137HG"	1.00907934132232	1.05178968287242	1.01256356856555	1.0245672202814	1.10684378795098	1
"SNX7"	1.11661994479732	1.0709204051543	1.24103603590544	1.42046447052973	1.37957414398453	1
"PLPPR5"	1	1.00109094026639	1.06078352665926	1.08488034860994	1.13853099609245	1
"RP5-896L10.1"	1.07669508360219	1.02063894147736	1.0484782775234	1.06093766462863	1.07744032681316	1
"PLPPR4"	1	1.03572900647973	1.08385632681834	1.10859134277501	1.07295434320776	1.69650651360854
"RP11-413P11.1"	1.01166679588203	1.00218135448674	1.00139939171865	1	1.00647595703539	1
"PALMD"	1.00519264161487	1.27926381532176	1.00698832945351	1.01231660345899	1.01937290920513	1
"FRRS1"	1.21498682132895	1.00218135448674	1.00977765240984	1.04887635582942	1.01477519037814	1
"AGL"	1.12156594389899	1.25666999349833	1.33366910811815	1.30193936430519	1.25742424780934	2.28175023371705
"RP5-884G6.2"	1	1.00327124373965	1	1	1	1
"SLC35A3"	1.15348352955984	1.29195632393301	1.22956270405376	1.24646908930461	1.18276551186469	1
"MFSD14A"	1.19103582851329	1.51097423680602	1.35943754465101	1.27987918855636	1.23135345039229	1
"RP4-714D9.2"	1.01425132412044	1.0228006875419	1.05941940661413	1.03675333031978	1.00370281224176	1
"SASS6"	1.02713055789197	1.087799313088	1.10671369177094	1.04887635582942	1.09530236639229	1
"TRMT13"	1.11785735243432	1.40007072013893	1.29272342669414	1.16691439547401	1.30392484813423	2.28175023371705
"LRRC39"	1.09049209347294	1.04965455815517	1.04436231630549	1.01231660345899	1.07654379243129	1
"DBT"	1.08046563120135	1.19181654244368	1.19743995539709	1.18988336910337	1.243998552469	1
"RTCA-AS1"	1.00519264161487	1.01414149759104	1.01534609557155	1.01231660345899	1.00647595703539	1
"RTCA"	1.19464199417536	1.22592945218258	1.20389477133485	1.12036287475752	1.15335909290535	1
"CDC14A"	1.22569670352765	1.14701681473899	1.3643212707574	1.49364740915315	1.4368998142438	1
